Timestamp,Src IP,Src Port,Dest IP,Dest Port,Proto,Signature,Category,Severity,Metadata,Signature ID,Event Type
12/24/23 3:18 PM,10.0.8.39,6904,8.8.8.8,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:18 PM,10.0.8.31,22815,8.8.8.8,53,UDP,ET DNS Query to a *.top domain - Likely Hostile,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_15'], 'signature_severity': ['Major'], 'deployment': ['Perimeter'], 'created_at': ['2017_02_07'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Windows_XP_Vista_7_8_10_Server_32_64_Bit']}",2023883,alert
12/24/23 3:18 PM,10.0.8.31,4484,8.8.8.8,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:18 PM,10.0.8.31,54579,8.8.8.8,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:17 PM,10.0.3.27,50619,8.8.8.8,53,UDP,ET DNS Query to a *.top domain - Likely Hostile,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_15'], 'signature_severity': ['Major'], 'deployment': ['Perimeter'], 'created_at': ['2017_02_07'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Windows_XP_Vista_7_8_10_Server_32_64_Bit']}",2023883,alert
12/24/23 3:16 PM,10.0.3.134,57293,8.8.8.8,53,UDP,ET DNS Query to a *.top domain - Likely Hostile,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_15'], 'signature_severity': ['Major'], 'deployment': ['Perimeter'], 'created_at': ['2017_02_07'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Windows_XP_Vista_7_8_10_Server_32_64_Bit']}",2023883,alert
12/24/23 3:15 PM,10.0.3.134,62763,8.8.8.8,53,UDP,ET DNS Query to a *.top domain - Likely Hostile,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_15'], 'signature_severity': ['Major'], 'deployment': ['Perimeter'], 'created_at': ['2017_02_07'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Windows_XP_Vista_7_8_10_Server_32_64_Bit']}",2023883,alert
12/24/23 3:15 PM,10.0.8.39,65040,8.8.8.8,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:15 PM,10.0.8.39,42737,8.8.8.8,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:15 PM,10.0.8.39,37085,8.8.8.8,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:15 PM,10.0.8.39,16952,8.8.8.8,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:15 PM,10.0.8.39,45118,8.8.8.8,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:15 PM,10.0.8.39,27469,8.8.8.8,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:15 PM,10.0.8.39,58270,8.8.8.8,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:15 PM,10.0.8.39,29355,8.8.8.8,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:15 PM,10.0.5.230,50037,8.8.8.8,53,UDP,ET DNS Query to a *.top domain - Likely Hostile,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_15'], 'signature_severity': ['Major'], 'deployment': ['Perimeter'], 'created_at': ['2017_02_07'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Windows_XP_Vista_7_8_10_Server_32_64_Bit']}",2023883,alert
12/24/23 3:15 PM,10.0.3.183,60690,10.0.5.230,53,UDP,ET DNS Query to a *.top domain - Likely Hostile,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_15'], 'signature_severity': ['Major'], 'deployment': ['Perimeter'], 'created_at': ['2017_02_07'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Windows_XP_Vista_7_8_10_Server_32_64_Bit']}",2023883,alert
12/24/23 3:14 PM,10.0.3.191,52879,8.8.8.8,53,UDP,ET DNS Query to a *.top domain - Likely Hostile,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_15'], 'signature_severity': ['Major'], 'deployment': ['Perimeter'], 'created_at': ['2017_02_07'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Windows_XP_Vista_7_8_10_Server_32_64_Bit']}",2023883,alert
12/24/23 3:14 PM,10.0.8.30,61948,8.8.8.8,53,UDP,ET DNS Query to a *.top domain - Likely Hostile,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_15'], 'signature_severity': ['Major'], 'deployment': ['Perimeter'], 'created_at': ['2017_02_07'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Windows_XP_Vista_7_8_10_Server_32_64_Bit']}",2023883,alert
12/24/23 3:14 PM,10.0.3.189,51577,8.8.8.8,53,UDP,ET DNS Query to a *.top domain - Likely Hostile,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_15'], 'signature_severity': ['Major'], 'deployment': ['Perimeter'], 'created_at': ['2017_02_07'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Windows_XP_Vista_7_8_10_Server_32_64_Bit']}",2023883,alert
12/24/23 3:13 PM,10.0.8.39,53095,8.8.8.8,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:13 PM,10.0.8.39,65339,8.8.8.8,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:13 PM,10.0.3.134,62612,8.8.8.8,53,UDP,ET DNS Query to a *.top domain - Likely Hostile,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_15'], 'signature_severity': ['Major'], 'deployment': ['Perimeter'], 'created_at': ['2017_02_07'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Windows_XP_Vista_7_8_10_Server_32_64_Bit']}",2023883,alert
12/24/23 3:12 PM,10.0.3.134,62612,8.8.8.8,53,UDP,ET DNS Query to a *.top domain - Likely Hostile,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_15'], 'signature_severity': ['Major'], 'deployment': ['Perimeter'], 'created_at': ['2017_02_07'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Windows_XP_Vista_7_8_10_Server_32_64_Bit']}",2023883,alert
12/24/23 3:12 PM,10.0.3.3,63912,8.8.8.8,53,UDP,ET DNS Query to a *.top domain - Likely Hostile,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_15'], 'signature_severity': ['Major'], 'deployment': ['Perimeter'], 'created_at': ['2017_02_07'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Windows_XP_Vista_7_8_10_Server_32_64_Bit']}",2023883,alert
12/24/23 3:12 PM,10.0.3.10,60888,8.8.8.8,53,UDP,ET DNS Query to a *.top domain - Likely Hostile,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_15'], 'signature_severity': ['Major'], 'deployment': ['Perimeter'], 'created_at': ['2017_02_07'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Windows_XP_Vista_7_8_10_Server_32_64_Bit']}",2023883,alert
12/24/23 3:12 PM,10.0.8.39,55565,8.8.4.4,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:12 PM,10.0.8.39,51211,8.8.4.4,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:12 PM,10.0.8.39,16734,8.8.8.8,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:12 PM,10.0.8.39,52649,8.8.8.8,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:11 PM,10.0.8.39,36294,8.8.8.8,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:11 PM,10.0.8.39,57774,8.8.8.8,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:11 PM,10.0.3.97,54428,8.8.8.8,53,UDP,ET DNS Query to a *.top domain - Likely Hostile,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_15'], 'signature_severity': ['Major'], 'deployment': ['Perimeter'], 'created_at': ['2017_02_07'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Windows_XP_Vista_7_8_10_Server_32_64_Bit']}",2023883,alert
12/24/23 3:11 PM,10.0.3.12,62371,8.8.8.8,53,UDP,ET DNS Query to a *.top domain - Likely Hostile,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_15'], 'signature_severity': ['Major'], 'deployment': ['Perimeter'], 'created_at': ['2017_02_07'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Windows_XP_Vista_7_8_10_Server_32_64_Bit']}",2023883,alert
12/24/23 3:10 PM,10.0.3.134,62612,8.8.8.8,53,UDP,ET DNS Query to a *.top domain - Likely Hostile,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_15'], 'signature_severity': ['Major'], 'deployment': ['Perimeter'], 'created_at': ['2017_02_07'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Windows_XP_Vista_7_8_10_Server_32_64_Bit']}",2023883,alert
12/24/23 3:10 PM,10.0.8.39,60681,8.8.8.8,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:10 PM,10.0.3.10,60861,8.8.8.8,53,UDP,ET DNS Query to a *.top domain - Likely Hostile,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_15'], 'signature_severity': ['Major'], 'deployment': ['Perimeter'], 'created_at': ['2017_02_07'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Windows_XP_Vista_7_8_10_Server_32_64_Bit']}",2023883,alert
12/24/23 3:09 PM,10.0.8.39,17171,8.8.8.8,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:09 PM,10.0.8.39,4921,8.8.4.4,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:09 PM,10.0.8.39,41728,8.8.4.4,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:09 PM,10.0.8.39,62286,8.8.4.4,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:09 PM,10.0.8.39,59883,8.8.4.4,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:09 PM,10.0.8.39,50164,8.8.4.4,53,UDP,ET DNS Query to a *.top domain - Likely Hostile,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_15'], 'signature_severity': ['Major'], 'deployment': ['Perimeter'], 'created_at': ['2017_02_07'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Windows_XP_Vista_7_8_10_Server_32_64_Bit']}",2023883,alert
12/24/23 3:09 PM,10.0.3.134,62612,8.8.8.8,53,UDP,ET DNS Query to a *.top domain - Likely Hostile,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_15'], 'signature_severity': ['Major'], 'deployment': ['Perimeter'], 'created_at': ['2017_02_07'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Windows_XP_Vista_7_8_10_Server_32_64_Bit']}",2023883,alert
12/24/23 3:09 PM,10.0.8.31,50375,8.8.8.8,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:09 PM,10.8.40.139,58024,8.8.8.8,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:09 PM,10.8.40.139,58024,10.0.64.16,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:09 PM,10.0.8.39,56134,8.8.8.8,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:08 PM,10.0.3.134,62612,8.8.8.8,53,UDP,ET DNS Query to a *.top domain - Likely Hostile,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_15'], 'signature_severity': ['Major'], 'deployment': ['Perimeter'], 'created_at': ['2017_02_07'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Windows_XP_Vista_7_8_10_Server_32_64_Bit']}",2023883,alert
12/24/23 3:08 PM,10.8.40.139,51169,8.8.8.8,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:08 PM,10.8.40.139,51169,10.0.64.16,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:08 PM,10.8.40.139,59845,8.8.8.8,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:08 PM,10.8.40.139,59845,10.0.64.16,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:08 PM,10.8.40.139,64670,8.8.8.8,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:08 PM,10.8.40.139,64670,10.0.64.16,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:08 PM,10.8.40.139,51610,8.8.8.8,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:08 PM,10.8.40.139,51610,10.0.64.16,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:08 PM,10.0.4.221,37393,8.8.8.8,53,UDP,ET DNS Query to a *.top domain - Likely Hostile,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_15'], 'signature_severity': ['Major'], 'deployment': ['Perimeter'], 'created_at': ['2017_02_07'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Windows_XP_Vista_7_8_10_Server_32_64_Bit']}",2023883,alert
12/24/23 3:08 PM,10.8.40.139,59456,8.8.8.8,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:08 PM,10.8.40.139,62875,8.8.8.8,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:08 PM,10.8.40.139,59456,10.0.64.16,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:08 PM,10.8.40.139,62875,10.0.64.16,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:08 PM,10.8.40.139,53069,8.8.8.8,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:08 PM,10.8.40.139,53069,10.0.64.16,53,UDP,ET DNS Query for .cc TLD,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_17'], 'signature_severity': ['Minor'], 'former_category': ['DNS'], 'deployment': ['Perimeter'], 'created_at': ['2019_07_26'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Any']}",2027758,alert
12/24/23 3:08 PM,10.0.3.14,63211,8.8.8.8,53,UDP,ET DNS Query to a *.top domain - Likely Hostile,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_15'], 'signature_severity': ['Major'], 'deployment': ['Perimeter'], 'created_at': ['2017_02_07'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Windows_XP_Vista_7_8_10_Server_32_64_Bit']}",2023883,alert
12/24/23 3:08 PM,10.0.3.6,56435,8.8.8.8,53,UDP,ET DNS Query to a *.top domain - Likely Hostile,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_15'], 'signature_severity': ['Major'], 'deployment': ['Perimeter'], 'created_at': ['2017_02_07'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Windows_XP_Vista_7_8_10_Server_32_64_Bit']}",2023883,alert
12/24/23 3:08 PM,10.0.3.144,51374,8.8.8.8,53,UDP,ET DNS Query to a *.top domain - Likely Hostile,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_15'], 'signature_severity': ['Major'], 'deployment': ['Perimeter'], 'created_at': ['2017_02_07'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Windows_XP_Vista_7_8_10_Server_32_64_Bit']}",2023883,alert
12/24/23 3:07 PM,10.0.8.31,13431,8.8.8.8,53,UDP,ET DNS Query to a *.top domain - Likely Hostile,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_15'], 'signature_severity': ['Major'], 'deployment': ['Perimeter'], 'created_at': ['2017_02_07'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Windows_XP_Vista_7_8_10_Server_32_64_Bit']}",2023883,alert
12/24/23 3:06 PM,10.0.3.134,52764,8.8.8.8,53,UDP,ET DNS Query to a *.top domain - Likely Hostile,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_15'], 'signature_severity': ['Major'], 'deployment': ['Perimeter'], 'created_at': ['2017_02_07'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Windows_XP_Vista_7_8_10_Server_32_64_Bit']}",2023883,alert
12/24/23 3:05 PM,10.0.3.134,52764,8.8.8.8,53,UDP,ET DNS Query to a *.top domain - Likely Hostile,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_15'], 'signature_severity': ['Major'], 'deployment': ['Perimeter'], 'created_at': ['2017_02_07'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Windows_XP_Vista_7_8_10_Server_32_64_Bit']}",2023883,alert
12/24/23 3:05 PM,10.0.8.31,39827,8.8.8.8,53,UDP,ET DNS Query to a *.top domain - Likely Hostile,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_15'], 'signature_severity': ['Major'], 'deployment': ['Perimeter'], 'created_at': ['2017_02_07'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Windows_XP_Vista_7_8_10_Server_32_64_Bit']}",2023883,alert
12/24/23 3:04 PM,10.0.3.134,52764,8.8.8.8,53,UDP,ET DNS Query to a *.top domain - Likely Hostile,Potentially Bad Traffic,2,"{'updated_at': ['2020_09_15'], 'signature_severity': ['Major'], 'deployment': ['Perimeter'], 'created_at': ['2017_02_07'], 'attack_target': ['Client_Endpoint'], 'affected_product': ['Windows_XP_Vista_7_8_10_Server_32_64_Bit']}",2023883,alert
